Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,
,,,-0.0039143215842,0.941516295075417,
,,,-0.0038989214573,0.941516295075417,
,,,-0.0038835213304,0.953978605568409,
,,,-0.0038681212035,0.953978605568409,
,,,-0.0038527210766,0.953978605568409,
,,,-0.0038373209497,0.953978605568409,
,,,-0.00382192082279999,0.941516295075417,
,,,-0.0038065206959,0.953978605568409,
,,,-0.00379112056899999,0.953978605568409,
,,,-0.0037757204421,0.953978605568409,
,,,-0.0037603203152,0.941516295075417,
,,,-0.0037449201883,0.953978605568409,
,,,-0.0037295200614,0.953978605568409,
,,,-0.0037141199345,0.953978605568409,
,,,-0.0036987198076,0.953978605568409,
,,,-0.0036833196807,0.953978605568409,
,,,-0.0036679195538,0.953978605568409,
,,,-0.00365251942689999,0.941516295075417,
,,,-0.0036371193,0.941516295075417,
,,,-0.0036217191731,0.941516295075417,
,,,-0.0036063190462,0.941516295075417,
,,,-0.0035909189193,0.941516295075417,
,,,-0.0035755187924,0.953978605568409,
,,,-0.0035601186655,0.953978605568409,
,,,-0.0035447185386,0.941516295075417,
,,,-0.0035293184117,0.941516295075417,
,,,-0.0035139182848,0.953978605568409,
,,,-0.0034985181579,0.953978605568409,
,,,-0.00348311803099999,0.941516295075417,
,,,-0.0034677179041,0.953978605568409,
,,,-0.0034523177772,0.941516295075417,
,,,-0.0034369176503,0.953978605568409,
,,,-0.0034215175234,0.941516295075417,
,,,-0.0034061173965,0.953978605568409,
,,,-0.0033907172696,0.941516295075417,
,,,-0.0033753171427,0.953978605568409,
,,,-0.0033599170158,0.953978605568409,
,,,-0.0033445168889,0.941516295075417,
,,,-0.003329116762,0.941516295075417,
,,,-0.00331371663509999,0.953978605568409,
,,,-0.0032983165082,0.941516295075417,
,,,-0.0032829163813,0.953978605568409,
,,,-0.0032675162544,0.953978605568409,
,,,-0.0032521161275,0.953978605568409,
,,,-0.0032367160006,0.941516295075417,
,,,-0.0032213158737,0.941516295075417,
,,,-0.0032059157468,0.929053984582424,
,,,-0.0031905156199,0.941516295075417,
,,,-0.00317511549299999,0.953978605568409,
,,,-0.0031597153661,0.953978605568409,
,,,-0.00314431523919999,0.941516295075417,
,,,-0.0031289151123,0.953978605568409,
,,,-0.0031135149854,0.941516295075417,
,,,-0.0030981148585,0.941516295075417,
,,,-0.0030827147316,0.953978605568409,
,,,-0.0030673146047,0.966440916061401,
,,,-0.0030519144778,0.953978605568409,
,,,-0.0030365143509,0.953978605568409,
,,,-0.003021114224,0.941516295075417,
,,,-0.00300571409709999,0.953978605568409,
,,,-0.0029903139702,0.953978605568409,
,,,-0.0029749138433,0.953978605568409,
,,,-0.0029595137164,0.953978605568409,
,,,-0.0029441135895,0.953978605568409,
,,,-0.0029287134626,0.953978605568409,
,,,-0.0029133133357,0.941516295075417,
,,,-0.0028979132088,0.953978605568409,
,,,-0.0028825130819,0.941516295075417,
,,,-0.002867112955,0.953978605568409,
,,,-0.0028517128281,0.953978605568409,
,,,-0.00283631270119999,0.953978605568409,
,,,-0.0028209125743,0.953978605568409,
,,,-0.0028055124474,0.953978605568409,
,,,-0.0027901123205,0.953978605568409,
,,,-0.0027747121936,0.953978605568409,
,,,-0.0027593120667,0.953978605568409,
,,,-0.0027439119398,0.941516295075417,
,,,-0.0027285118129,0.953978605568409,
,,,-0.002713111686,0.953978605568409,
,,,-0.0026977115591,0.953978605568409,
,,,-0.0026823114322,0.941516295075417,
,,,-0.00266691130529999,0.941516295075417,
,,,-0.0026515111784,0.941516295075417,
,,,-0.0026361110515,0.953978605568409,
,,,-0.0026207109246,0.953978605568409,
,,,-0.0026053107977,0.941516295075417,
,,,-0.0025899106708,0.953978605568409,
,,,-0.0025745105439,0.953978605568409,
,,,-0.002559110417,0.941516295075417,
,,,-0.0025437102901,0.953978605568409,
,,,-0.00252831016319999,0.941516295075417,
,,,-0.0025129100363,0.953978605568409,
,,,-0.00249750990939999,0.941516295075417,
,,,-0.0024821097825,0.941516295075417,
,,,-0.0024667096556,0.953978605568409,
,,,-0.0024513095287,0.953978605568409,
,,,-0.0024359094018,0.941516295075417,
,,,-0.0024205092749,0.953978605568409,
,,,-0.002405109148,0.953978605568409,
,,,-0.0023897090211,0.953978605568409,
,,,-0.0023743088942,0.941516295075417,
,,,-0.00235890876729999,0.941516295075417,
,,,-0.0023435086404,0.953978605568409,
,,,-0.00232810851349999,0.941516295075417,
,,,-0.0023127083866,0.941516295075417,
,,,-0.0022973082597,0.941516295075417,
,,,-0.0022819081328,0.941516295075417,
,,,-0.0022665080059,0.953978605568409,
,,,-0.002251107879,0.941516295075417,
,,,-0.0022357077521,0.953978605568409,
,,,-0.0022203076252,0.953978605568409,
,,,-0.0022049074983,0.941516295075417,
,,,-0.00218950737139999,0.953978605568409,
,,,-0.0021741072445,0.953978605568409,
,,,-0.0021587071176,0.953978605568409,
,,,-0.0021433069907,0.941516295075417,
,,,-0.0021279068638,0.941516295075417,
,,,-0.0021125067369,0.953978605568409,
,,,-0.00209710661,0.953978605568409,
,,,-0.0020817064831,0.953978605568409,
,,,-0.0020663063562,0.953978605568409,
,,,-0.0020509062293,0.953978605568409,
,,,-0.0020355061024,0.941516295075417,
,,,-0.00202010597549999,0.953978605568409,
,,,-0.0020047058486,0.953978605568409,
,,,-0.0019893057217,0.953978605568409,
,,,-0.0019739055948,0.941516295075417,
,,,-0.0019585054679,0.953978605568409,
,,,-0.001943105341,0.953978605568409,
,,,-0.0019277052141,0.953978605568409,
,,,-0.0019123050872,0.953978605568409,
,,,-0.0018969049603,0.941516295075417,
,,,-0.0018815048334,0.953978605568409,
,,,-0.0018661047065,0.941516295075417,
,,,-0.00185070457959999,0.953978605568409,
,,,-0.0018353044527,0.953978605568409,
,,,-0.0018199043258,0.953978605568409,
,,,-0.0018045041989,0.941516295075417,
,,,-0.001789104072,0.953978605568409,
,,,-0.0017737039451,0.953978605568409,
,,,-0.0017583038182,0.941516295075417,
,,,-0.0017429036913,0.953978605568409,
,,,-0.0017275035644,0.953978605568409,
,,,-0.00171210343749999,0.941516295075417,
,,,-0.0016967033106,0.941516295075417,
,,,-0.00168130318369999,0.953978605568409,
,,,-0.0016659030568,0.953978605568409,
,,,-0.0016505029299,0.941516295075417,
,,,-0.001635102803,0.953978605568409,
,,,-0.0016197026761,0.941516295075417,
,,,-0.0016043025492,0.941516295075417,
,,,-0.0015889024223,0.953978605568409,
,,,-0.0015735022954,0.953978605568409,
,,,-0.0015581021685,0.953978605568409,
,,,-0.00154270204159999,0.953978605568409,
,,,-0.0015273019147,0.941516295075417,
,,,-0.00151190178779999,0.953978605568409,
,,,-0.0014965016609,0.953978605568409,
,,,-0.001481101534,0.953978605568409,
,,,-0.0014657014071,0.953978605568409,
,,,-0.0014503012802,0.953978605568409,
,,,-0.0014349011533,0.941516295075417,
,,,-0.0014195010264,0.953978605568409,
,,,-0.0014041008995,0.953978605568409,
,,,-0.0013887007726,0.953978605568409,
,,,-0.00137330064569999,0.941516295075417,
,,,-0.0013579005188,0.953978605568409,
,,,-0.0013425003919,0.953978605568409,
,,,-0.001327100265,0.953978605568409,
,,,-0.0013117001381,0.953978605568409,
,,,-0.0012963000112,0.953978605568409,
,,,-0.0012808998843,0.941516295075417,
,,,-0.0012654997574,0.941516295075417,
,,,-0.0012500996305,0.941516295075417,
,,,-0.0012346995036,0.953978605568409,
,,,-0.0012192993767,0.953978605568409,
,,,-0.00120389924979999,0.941516295075417,
,,,-0.0011884991229,0.941516295075417,
,,,-0.001173098996,0.941516295075417,
,,,-0.0011576988691,0.953978605568409,
,,,-0.0011422987422,0.941516295075417,
,,,-0.0011268986153,0.953978605568409,
,,,-0.0011114984884,0.953978605568409,
,,,-0.0010960983615,0.941516295075417,
,,,-0.0010806982346,0.953978605568409,
,,,-0.0010652981077,0.953978605568409,
,,,-0.0010498979808,0.941516295075417,
,,,-0.00103449785389999,0.941516295075417,
,,,-0.001019097727,0.941516295075417,
,,,-0.0010036976001,0.941516295075417,
,,,-0.000988297473199999,0.953978605568409,
,,,-0.000972897346299996,0.953978605568409,
,,,-0.0009574972194,0.953978605568409,
,,,-0.000942097092499997,0.941516295075417,
,,,-0.0009266969656,0.953978605568409,
,,,-0.000911296838699997,0.953978605568409,
,,,-0.000895896711799994,0.953978605568409,
,,,-0.000880496584899998,0.941516295075417,
,,,-0.000865096457999995,0.941516295075417,
,,,-0.000849696331099999,0.953978605568409,
,,,-0.000834296204199995,0.953978605568409,
,,,-0.000818896077299999,0.953978605568409,
,,,-0.000803495950399996,0.941516295075417,
,,,-0.0007880958235,0.953978605568409,
,,,-0.000772695696599997,0.941516295075417,
,,,-0.000757295569700001,0.953978605568409,
,,,-0.000741895442799997,0.941516295075417,
,,,-0.000726495315899994,0.953978605568409,
,,,-0.000711095188999998,0.953978605568409,
,,,-0.000695695062099995,0.941516295075417,
,,,-0.000680294935199999,0.941516295075417,
,,,-0.000664894808299996,0.941516295075417,
,,,-0.000649494681399999,0.953978605568409,
,,,-0.000634094554499996,0.941516295075417,
,,,-0.0006186944276,0.941516295075417,
,,,-0.000603294300699997,0.953978605568409,
,,,-0.000587894173800001,0.953978605568409,
,,,-0.000572494046899998,0.941516295075417,
,,,-0.000557093919999994,0.941516295075417,
,,,-0.000541693793099998,0.941516295075417,
,,,-0.000526293666199995,0.929053984582424,
,,,-0.000510893539299999,0.953978605568409,
,,,-0.000495493412399996,0.953978605568409,
,,,-0.0004800932855,0.941516295075417,
,,,-0.000464693158599996,0.941516295075417,
,,,-0.0004492930317,0.941516295075417,
,,,-0.000433892904799997,0.953978605568409,
,,,-0.000418492777900001,0.953978605568409,
,,,-0.000403092650999998,0.966440916061401,
,,,-0.000387692524099995,0.953978605568409,
,,,-0.000372292397199998,0.953978605568409,
,,,-0.000356892270299995,0.941516295075417,
,,,-0.000341492143399999,0.941516295075417,
,,,-0.000326092016499996,0.941516295075417,
,,,-0.0003106918896,0.953978605568409,
,,,-0.000295291762699997,0.953978605568409,
,,,-0.0002798916358,0.941516295075417,
,,,-0.000264491508899997,0.941516295075417,
,,,-0.000249091381999994,0.953978605568409,
,,,-0.000233691255099998,0.941516295075417,
,,,-0.000218291128199995,0.941516295075417,
,,,-0.000202891001299998,0.929053984582424,
,,,-0.000187490874399995,0.953978605568409,
,,,-0.000172090747499999,0.941516295075417,
,,,-0.000156690620599996,0.941516295075417,
,,,-0.0001412904937,0.941516295075417,
,,,-0.000125890366799997,0.953978605568409,
,,,-0.0001104902399,0.953978605568409,
,,,-9.50901129999973E-05,0.941516295075417,
,,,-7.96899860999942E-05,0.929053984582424,
,,,-6.4289859199998E-05,0.941516295075417,
,,,-4.88897322999948E-05,0.941516295075417,
,,,-3.34896053999986E-05,0.966440916061401,
,,,-1.80894784999955E-05,0.953978605568409,
,,,-2.68935159999928E-06,0.953978605568409,
,,,1.27107753000039E-05,-0.0180816128849983,
,,,2.81109022000001E-05,-0.0180816128849983,
,,,4.35110291000032E-05,-0.0180816128849983,
,,,5.89111559999994E-05,-0.0180816128849983,
,,,7.43112829000026E-05,-0.0180816128849983,
,,,8.97114098000057E-05,-0.0180816128849983,
,,,0.000105111536700002,-0.0180816128849983,
,,,0.000120511663600005,-0.0305439233779907,
,,,0.000135911790500001,-0.0180816128849983,
,,,0.000151311917400004,-0.0180816128849983,
,,,0.000166712044300001,-0.0180816128849983,
,,,0.000182112171200004,-0.0180816128849983,
,,,0.0001975122981,-0.0305439233779907,
,,,0.000212912425000003,-0.0180816128849983,
,,,0.000228312551899999,-0.0180816128849983,
,,,0.000243712678800002,-0.0180816128849983,
,,,0.000259112805700006,-0.0180816128849983,
,,,0.000274512932600002,-0.0180816128849983,
,,,0.000289913059500005,-0.0180816128849983,
,,,0.000305313186400001,-0.00561930239200592,
,,,0.000320713313300004,-0.0180816128849983,
,,,0.0003361134402,-0.0180816128849983,
,,,0.000351513567100004,-0.0180816128849983,
,,,0.000366913694,-0.00561930239200592,
,,,0.000382313820900003,-0.00561930239200592,
,,,0.000397713947799999,-0.0305439233779907,
,,,0.000413114074700002,-0.0180816128849983,
,,,0.000428514201600005,-0.0180816128849983,
,,,0.000443914328500002,-0.0180816128849983,
,,,0.000459314455400005,-0.00561930239200592,
,,,0.000474714582300001,-0.0180816128849983,
,,,0.000490114709200004,-0.0180816128849983,
,,,0.0005055148361,-0.0180816128849983,
,,,0.000520914963000003,-0.00561930239200592,
,,,0.0005363150899,-0.0180816128849983,
,,,0.000551715216800003,-0.0180816128849983,
,,,0.000567115343700006,-0.0305439233779907,
,,,0.000582515470600002,-0.00561930239200592,
,,,0.000597915597500005,-0.0180816128849983,
,,,0.000613315724400001,-0.0180816128849983,
,,,0.000628715851300005,-0.0180816128849983,
,,,0.000644115978200001,-0.0180816128849983,
,,,0.000659516105100004,-0.0180816128849983,
,,,0.000674916232,-0.0180816128849983,
,,,0.000690316358900003,-0.00561930239200592,
,,,0.0007057164858,-0.0180816128849983,
,,,0.000721116612700003,-0.0180816128849983,
,,,0.000736516739600006,-0.0305439233779907,
,,,0.000751916866500002,-0.0180816128849983,
,,,0.000767316993400005,-0.0180816128849983,
,,,0.000782717120300001,-0.00561930239200592,
,,,0.000798117247200004,-0.0180816128849983,
,,,0.000813517374100001,-0.0180816128849983,
,,,0.000828917501000004,-0.00561930239200592,
,,,0.0008443176279,-0.0180816128849983,
,,,0.000859717754800003,-0.0180816128849983,
,,,0.000875117881699999,-0.0180816128849983,
,,,0.000890518008600003,-0.0180816128849983,
,,,0.000905918135500006,-0.0180816128849983,
,,,0.000921318262400002,-0.0180816128849983,
,,,0.000936718389300005,-0.00561930239200592,
,,,0.000952118516200001,-0.0180816128849983,
,,,0.000967518643100004,-0.0180816128849983,
,,,0.000982918770000001,-0.0180816128849983,
,,,0.000998318896900004,-0.00561930239200592,
,,,0.0010137190238,-0.0180816128849983,
,,,0.0010291191507,-0.0180816128849983,
,,,0.0010445192776,-0.0180816128849983,
,,,0.0010599194045,-0.0180816128849983,
,,,0.00107531953140001,-0.0180816128849983,
,,,0.0010907196583,-0.0180816128849983,
,,,0.0011061197852,-0.0180816128849983,
,,,0.0011215199121,-0.0180816128849983,
,,,0.001136920039,-0.00561930239200592,
,,,0.0011523201659,-0.0180816128849983,
,,,0.0011677202928,-0.00561930239200592,
,,,0.0011831204197,-0.0180816128849983,
,,,0.0011985205466,-0.0180816128849983,
,,,0.00121392067350001,-0.0180816128849983,
,,,0.0012293208004,-0.00561930239200592,
,,,0.00124472092730001,-0.0180816128849983,
,,,0.0012601210542,-0.0180816128849983,
,,,0.0012755211811,-0.0180816128849983,
,,,0.001290921308,-0.0180816128849983,
,,,0.0013063214349,-0.0180816128849983,
,,,0.0013217215618,-0.0180816128849983,
,,,0.0013371216887,-0.0180816128849983,
,,,0.0013525218156,-0.00561930239200592,
,,,0.0013679219425,-0.0180816128849983,
,,,0.00138332206940001,-0.0180816128849983,
,,,0.0013987221963,-0.0180816128849983,
,,,0.00141412232320001,-0.0180816128849983,
,,,0.0014295224501,-0.0180816128849983,
,,,0.001444922577,-0.0180816128849983,
,,,0.0014603227039,-0.0180816128849983,
,,,0.0014757228308,-0.0180816128849983,
,,,0.0014911229577,-0.0180816128849983,
,,,0.0015065230846,-0.00561930239200592,
,,,0.0015219232115,-0.0180816128849983,
,,,0.0015373233384,-0.00561930239200592,
,,,0.00155272346530001,-0.0180816128849983,
,,,0.0015681235922,-0.00561930239200592,
,,,0.00158352371910001,-0.00561930239200592,
,,,0.001598923846,-0.0180816128849983,
,,,0.0016143239729,-0.00561930239200592,
,,,0.0016297240998,-0.0180816128849983,
,,,0.0016451242267,-0.0180816128849983,
,,,0.0016605243536,-0.0180816128849983,
,,,0.0016759244805,0.00684300810098648,
,,,0.0016913246074,-0.0180816128849983,
,,,0.0017067247343,-0.0180816128849983,
,,,0.00172212486120001,-0.0180816128849983,
,,,0.0017375249881,-0.0180816128849983,
,,,0.001752925115,-0.0180816128849983,
,,,0.0017683252419,-0.0180816128849983,
,,,0.0017837253688,-0.0180816128849983,
,,,0.0017991254957,-0.0180816128849983,
,,,0.0018145256226,-0.0180816128849983,
,,,0.0018299257495,-0.0180816128849983,
,,,0.0018453258764,-0.0180816128849983,
,,,0.0018607260033,-0.0180816128849983,
,,,0.0018761261302,-0.0180816128849983,
,,,0.00189152625710001,-0.0180816128849983,
,,,0.001906926384,-0.00561930239200592,
,,,0.0019223265109,-0.0180816128849983,
,,,0.0019377266378,-0.0180816128849983,
,,,0.0019531267647,-0.0180816128849983,
,,,0.0019685268916,-0.0180816128849983,
,,,0.0019839270185,-0.0180816128849983,
,,,0.0019993271454,-0.0180816128849983,
,,,0.0020147272723,-0.0180816128849983,
,,,0.00203012739920001,-0.00561930239200592,
,,,0.0020455275261,-0.00561930239200592,
,,,0.00206092765300001,-0.0180816128849983,
,,,0.0020763277799,-0.0180816128849983,
,,,0.0020917279068,-0.00561930239200592,
,,,0.0021071280337,-0.00561930239200592,
,,,0.0021225281606,-0.0180816128849983,
,,,0.0021379282875,-0.0180816128849983,
,,,0.0021533284144,-0.0180816128849983,
,,,0.0021687285413,-0.00561930239200592,
,,,0.0021841286682,-0.0180816128849983,
,,,0.00219952879510001,-0.0180816128849983,
,,,0.002214928922,-0.0180816128849983,
,,,0.00223032904890001,-0.0180816128849983,
,,,0.0022457291758,-0.0305439233779907,
,,,0.0022611293027,-0.00561930239200592,
,,,0.0022765294296,-0.0180816128849983,
,,,0.0022919295565,-0.0180816128849983,
,,,0.0023073296834,-0.0180816128849983,
,,,0.0023227298103,-0.0180816128849983,
,,,0.0023381299372,-0.0180816128849983,
,,,0.0023535300641,-0.0180816128849983,
,,,0.00236893019100001,-0.0180816128849983,
,,,0.0023843303179,-0.00561930239200592,
,,,0.00239973044480001,-0.00561930239200592,
,,,0.0024151305717,-0.00561930239200592,
,,,0.0024305306986,-0.00561930239200592,
,,,0.0024459308255,-0.0180816128849983,
,,,0.0024613309524,-0.0180816128849983,
,,,0.0024767310793,-0.00561930239200592,
,,,0.0024921312062,-0.0180816128849983,
,,,0.0025075313331,-0.0180816128849983,
,,,0.00252293146,-0.0180816128849983,
,,,0.00253833158690001,-0.0180816128849983,
,,,0.0025537317138,-0.00561930239200592,
,,,0.0025691318407,-0.00561930239200592,
,,,0.0025845319676,-0.0180816128849983,
,,,0.0025999320945,-0.0180816128849983,
,,,0.0026153322214,-0.0180816128849983,
,,,0.0026307323483,-0.0180816128849983,
,,,0.0026461324752,-0.00561930239200592,
,,,0.0026615326021,-0.00561930239200592,
,,,0.00267693272900001,-0.0180816128849983,
,,,0.0026923328559,-0.0180816128849983,
,,,0.00270773298280001,-0.0180816128849983,
,,,0.0027231331097,-0.0180816128849983,
,,,0.0027385332366,-0.0180816128849983,
,,,0.0027539333635,-0.0180816128849983,
,,,0.0027693334904,-0.00561930239200592,
