Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.0152797125,5.93659327924252,0.932756297290325,,-0.0152797125,4.98446846194565,
,,,-0.0152719125,5.93659327924252,0.932756297290325,,-0.0152719125,4.98446846194565,
,,,-0.0152641125,5.8754877448082,0.932756297290325,,-0.0152641125,4.98446846194565,
,,,-0.0152563125,5.8754877448082,0.913057804107666,,-0.0152563125,4.98446846194565,
,,,-0.0152485125,5.93659327924252,0.913057804107666,,-0.0152485125,4.98446846194565,
,,,-0.0152407125,5.93659327924252,0.913057804107666,,-0.0152407125,4.98446846194565,
,,,-0.0152329125,5.93659327924252,0.932756297290325,,-0.0152329125,5.06259345449507,
,,,-0.0152251125,5.93659327924252,0.913057804107666,,-0.0152251125,4.98446846194565,
,,,-0.0152173125,5.93659327924252,0.932756297290325,,-0.0152173125,4.98446846194565,
,,,-0.0152095125,5.93659327924252,0.913057804107666,,-0.0152095125,4.98446846194565,
,,,-0.0152017125,5.93659327924252,0.932756297290325,,-0.0152017125,4.98446846194565,
,,,-0.0151939125,5.8754877448082,0.932756297290325,,-0.0151939125,4.98446846194565,
,,,-0.0151861125,5.93659327924252,0.913057804107666,,-0.0151861125,4.98446846194565,
,,,-0.0151783125,5.93659327924252,0.932756297290325,,-0.0151783125,4.98446846194565,
,,,-0.0151705125,5.8754877448082,0.932756297290325,,-0.0151705125,4.98446846194565,
,,,-0.0151627125,5.8754877448082,0.932756297290325,,-0.0151627125,4.98446846194565,
,,,-0.0151549125,5.8754877448082,0.932756297290325,,-0.0151549125,4.98446846194565,
,,,-0.0151471125,5.93659327924252,0.932756297290325,,-0.0151471125,4.98446846194565,
,,,-0.0151393125,5.93659327924252,0.932756297290325,,-0.0151393125,4.98446846194565,
,,,-0.0151315125,5.93659327924252,0.932756297290325,,-0.0151315125,4.98446846194565,
,,,-0.0151237125,5.8754877448082,0.913057804107666,,-0.0151237125,4.98446846194565,
,,,-0.0151159125,5.8754877448082,0.932756297290325,,-0.0151159125,4.98446846194565,
,,,-0.0151081125,5.93659327924252,0.932756297290325,,-0.0151081125,4.98446846194565,
,,,-0.0151003125,5.93659327924252,0.913057804107666,,-0.0151003125,4.98446846194565,
,,,-0.0150925125,5.93659327924252,0.932756297290325,,-0.0150925125,4.98446846194565,
,,,-0.0150847125,5.8754877448082,0.932756297290325,,-0.0150847125,4.98446846194565,
,,,-0.0150769125,5.93659327924252,0.932756297290325,,-0.0150769125,4.98446846194565,
,,,-0.0150691125,5.93659327924252,0.913057804107666,,-0.0150691125,4.98446846194565,
,,,-0.0150613125,5.93659327924252,0.932756297290325,,-0.0150613125,4.98446846194565,
,,,-0.0150535125,5.93659327924252,0.913057804107666,,-0.0150535125,4.98446846194565,
,,,-0.0150457125,5.8754877448082,0.932756297290325,,-0.0150457125,4.98446846194565,
,,,-0.0150379125,5.93659327924252,0.932756297290325,,-0.0150379125,4.98446846194565,
,,,-0.0150301125,5.8754877448082,0.913057804107666,,-0.0150301125,4.98446846194565,
,,,-0.0150223125,5.93659327924252,0.932756297290325,,-0.0150223125,4.98446846194565,
,,,-0.0150145125,5.8754877448082,0.913057804107666,,-0.0150145125,4.98446846194565,
,,,-0.0150067125,5.93659327924252,0.932756297290325,,-0.0150067125,4.98446846194565,
,,,-0.0149989125,5.93659327924252,0.932756297290325,,-0.0149989125,4.98446846194565,
,,,-0.0149911125,5.93659327924252,0.932756297290325,,-0.0149911125,5.04306220635772,
,,,-0.0149833125,5.93659327924252,0.932756297290325,,-0.0149833125,4.9649372138083,
,,,-0.0149755125,5.93659327924252,0.932756297290325,,-0.0149755125,4.98446846194565,
,,,-0.0149677125,5.93659327924252,0.932756297290325,,-0.0149677125,4.98446846194565,
,,,-0.0149599125,5.8754877448082,0.932756297290325,,-0.0149599125,4.98446846194565,
,,,-0.0149521125,5.93659327924252,0.932756297290325,,-0.0149521125,4.98446846194565,
,,,-0.0149443125,5.93659327924252,0.932756297290325,,-0.0149443125,5.06259345449507,
,,,-0.0149365125,5.93659327924252,0.932756297290325,,-0.0149365125,5.06259345449507,
,,,-0.0149287125,5.93659327924252,0.932756297290325,,-0.0149287125,4.98446846194565,
,,,-0.0149209125,5.8754877448082,0.913057804107666,,-0.0149209125,4.98446846194565,
,,,-0.0149131125,5.93659327924252,0.932756297290325,,-0.0149131125,4.98446846194565,
,,,-0.0149053125,5.93659327924252,0.932756297290325,,-0.0149053125,4.98446846194565,
,,,-0.0148975125,5.93659327924252,0.913057804107666,,-0.0148975125,4.98446846194565,
,,,-0.0148897125,5.93659327924252,0.932756297290325,,-0.0148897125,4.98446846194565,
,,,-0.0148819125,5.8754877448082,0.932756297290325,,-0.0148819125,4.98446846194565,
,,,-0.0148741125,5.93659327924252,0.913057804107666,,-0.0148741125,4.98446846194565,
,,,-0.0148663125,5.93659327924252,0.932756297290325,,-0.0148663125,4.98446846194565,
,,,-0.0148585125,5.93659327924252,0.932756297290325,,-0.0148585125,4.98446846194565,
,,,-0.0148507125,5.93659327924252,0.913057804107666,,-0.0148507125,4.98446846194565,
,,,-0.0148429125,5.93659327924252,0.932756297290325,,-0.0148429125,5.06259345449507,
,,,-0.0148351125,5.93659327924252,0.932756297290325,,-0.0148351125,4.98446846194565,
,,,-0.0148273125,5.93659327924252,0.913057804107666,,-0.0148273125,4.98446846194565,
,,,-0.0148195125,5.93659327924252,0.932756297290325,,-0.0148195125,4.98446846194565,
,,,-0.0148117125,5.93659327924252,0.932756297290325,,-0.0148117125,4.98446846194565,
,,,-0.0148039125,5.93659327924252,0.932756297290325,,-0.0148039125,4.98446846194565,
,,,-0.0147961125,5.93659327924252,0.932756297290325,,-0.0147961125,5.06259345449507,
,,,-0.0147883125,5.93659327924252,0.932756297290325,,-0.0147883125,4.98446846194565,
,,,-0.0147805125,5.93659327924252,0.932756297290325,,-0.0147805125,5.06259345449507,
,,,-0.0147727125,5.93659327924252,0.913057804107666,,-0.0147727125,5.06259345449507,
,,,-0.0147649125,5.93659327924252,0.913057804107666,,-0.0147649125,4.98446846194565,
,,,-0.0147571125,5.93659327924252,0.913057804107666,,-0.0147571125,4.98446846194565,
,,,-0.0147493125,5.8754877448082,0.932756297290325,,-0.0147493125,4.9649372138083,
,,,-0.0147415125,5.93659327924252,0.932756297290325,,-0.0147415125,5.06259345449507,
,,,-0.0147337125,5.93659327924252,0.932756297290325,,-0.0147337125,5.06259345449507,
,,,-0.0147259125,5.93659327924252,0.913057804107666,,-0.0147259125,4.98446846194565,
,,,-0.0147181125,5.93659327924252,0.932756297290325,,-0.0147181125,4.98446846194565,
,,,-0.0147103125,5.93659327924252,0.913057804107666,,-0.0147103125,5.04306220635772,
,,,-0.0147025125,5.93659327924252,0.913057804107666,,-0.0147025125,4.98446846194565,
,,,-0.0146947125,5.93659327924252,0.932756297290325,,-0.0146947125,4.98446846194565,
,,,-0.0146869125,5.93659327924252,0.932756297290325,,-0.0146869125,4.98446846194565,
,,,-0.0146791125,5.93659327924252,0.932756297290325,,-0.0146791125,5.06259345449507,
,,,-0.0146713125,5.93659327924252,0.932756297290325,,-0.0146713125,4.98446846194565,
,,,-0.0146635125,5.93659327924252,0.932756297290325,,-0.0146635125,5.06259345449507,
,,,-0.0146557125,5.93659327924252,0.932756297290325,,-0.0146557125,5.06259345449507,
,,,-0.0146479125,5.93659327924252,0.913057804107666,,-0.0146479125,4.98446846194565,
,,,-0.0146401125,5.99769881367683,0.932756297290325,,-0.0146401125,5.06259345449507,
,,,-0.0146323125,5.93659327924252,0.932756297290325,,-0.0146323125,5.06259345449507,
,,,-0.0146245125,5.93659327924252,0.913057804107666,,-0.0146245125,4.98446846194565,
,,,-0.0146167125,5.8754877448082,0.932756297290325,,-0.0146167125,4.98446846194565,
,,,-0.0146089125,5.8754877448082,0.913057804107666,,-0.0146089125,5.06259345449507,
,,,-0.0146011125,5.93659327924252,0.913057804107666,,-0.0146011125,5.06259345449507,
,,,-0.0145933125,5.93659327924252,0.932756297290325,,-0.0145933125,4.98446846194565,
,,,-0.0145855125,5.93659327924252,0.932756297290325,,-0.0145855125,5.06259345449507,
,,,-0.0145777125,5.93659327924252,0.932756297290325,,-0.0145777125,5.06259345449507,
,,,-0.0145699125,5.99769881367683,0.913057804107666,,-0.0145699125,5.06259345449507,
,,,-0.0145621125,5.93659327924252,0.932756297290325,,-0.0145621125,4.98446846194565,
,,,-0.0145543125,5.93659327924252,0.913057804107666,,-0.0145543125,4.98446846194565,
,,,-0.0145465125,5.93659327924252,0.932756297290325,,-0.0145465125,4.98446846194565,
,,,-0.0145387125,5.93659327924252,0.932756297290325,,-0.0145387125,5.04306220635772,
,,,-0.0145309125,5.93659327924252,0.913057804107666,,-0.0145309125,5.06259345449507,
,,,-0.0145231125,5.93659327924252,0.913057804107666,,-0.0145231125,5.06259345449507,
,,,-0.0145153125,5.93659327924252,0.932756297290325,,-0.0145153125,5.06259345449507,
,,,-0.0145075125,5.93659327924252,0.932756297290325,,-0.0145075125,4.98446846194565,
,,,-0.0144997125,5.93659327924252,0.932756297290325,,-0.0144997125,5.06259345449507,
,,,-0.0144919125,5.93659327924252,0.913057804107666,,-0.0144919125,5.06259345449507,
,,,-0.0144841125,5.93659327924252,0.913057804107666,,-0.0144841125,5.06259345449507,
,,,-0.0144763125,5.93659327924252,0.913057804107666,,-0.0144763125,5.06259345449507,
,,,-0.0144685125,5.93659327924252,0.913057804107666,,-0.0144685125,4.98446846194565,
,,,-0.0144607125,5.93659327924252,0.913057804107666,,-0.0144607125,5.06259345449507,
,,,-0.0144529125,5.93659327924252,0.932756297290325,,-0.0144529125,5.06259345449507,
,,,-0.0144451125,5.93659327924252,0.913057804107666,,-0.0144451125,5.06259345449507,
,,,-0.0144373125,5.93659327924252,0.932756297290325,,-0.0144373125,5.06259345449507,
,,,-0.0144295125,5.93659327924252,0.932756297290325,,-0.0144295125,5.06259345449507,
,,,-0.0144217125,5.93659327924252,0.913057804107666,,-0.0144217125,5.06259345449507,
,,,-0.0144139125,5.93659327924252,0.932756297290325,,-0.0144139125,5.06259345449507,
,,,-0.0144061125,5.93659327924252,0.913057804107666,,-0.0144061125,5.06259345449507,
,,,-0.0143983125,5.93659327924252,0.913057804107666,,-0.0143983125,5.06259345449507,
,,,-0.0143905125,5.93659327924252,0.932756297290325,,-0.0143905125,5.06259345449507,
,,,-0.0143827125,5.93659327924252,0.913057804107666,,-0.0143827125,5.06259345449507,
,,,-0.0143749125,5.93659327924252,0.932756297290325,,-0.0143749125,5.06259345449507,
,,,-0.0143671125,5.93659327924252,0.913057804107666,,-0.0143671125,4.98446846194565,
,,,-0.0143593125,5.93659327924252,0.932756297290325,,-0.0143593125,5.06259345449507,
,,,-0.0143515125,5.93659327924252,0.932756297290325,,-0.0143515125,5.06259345449507,
,,,-0.0143437125,5.93659327924252,0.932756297290325,,-0.0143437125,5.06259345449507,
,,,-0.0143359125,5.93659327924252,0.932756297290325,,-0.0143359125,5.06259345449507,
,,,-0.0143281125,5.93659327924252,0.932756297290325,,-0.0143281125,5.06259345449507,
,,,-0.0143203125,5.93659327924252,0.932756297290325,,-0.0143203125,5.06259345449507,
,,,-0.0143125125,5.93659327924252,0.932756297290325,,-0.0143125125,5.06259345449507,
,,,-0.0143047125,5.93659327924252,0.913057804107666,,-0.0143047125,5.06259345449507,
,,,-0.0142969125,5.93659327924252,0.932756297290325,,-0.0142969125,5.04306220635772,
,,,-0.0142891125,5.93659327924252,0.913057804107666,,-0.0142891125,5.04306220635772,
,,,-0.0142813125,5.99769881367683,0.932756297290325,,-0.0142813125,5.06259345449507,
,,,-0.0142735125,5.93659327924252,0.913057804107666,,-0.0142735125,5.04306220635772,
,,,-0.0142657125,5.93659327924252,0.913057804107666,,-0.0142657125,5.06259345449507,
,,,-0.0142579125,5.93659327924252,0.913057804107666,,-0.0142579125,5.06259345449507,
,,,-0.0142501125,5.93659327924252,0.913057804107666,,-0.0142501125,5.06259345449507,
,,,-0.0142423125,5.93659327924252,0.913057804107666,,-0.0142423125,5.06259345449507,
,,,-0.0142345125,5.93659327924252,0.913057804107666,,-0.0142345125,4.98446846194565,
,,,-0.0142267125,5.93659327924252,0.913057804107666,,-0.0142267125,5.06259345449507,
,,,-0.0142189125,5.93659327924252,0.932756297290325,,-0.0142189125,5.06259345449507,
,,,-0.0142111125,5.93659327924252,0.932756297290325,,-0.0142111125,5.06259345449507,
,,,-0.0142033125,5.93659327924252,0.913057804107666,,-0.0142033125,5.06259345449507,
,,,-0.0141955125,5.93659327924252,0.932756297290325,,-0.0141955125,5.06259345449507,
,,,-0.0141877125,5.99769881367683,0.913057804107666,,-0.0141877125,5.06259345449507,
,,,-0.0141799125,5.93659327924252,0.932756297290325,,-0.0141799125,5.04306220635772,
,,,-0.0141721125,5.93659327924252,0.932756297290325,,-0.0141721125,5.06259345449507,
,,,-0.0141643125,5.93659327924252,0.913057804107666,,-0.0141643125,5.06259345449507,
,,,-0.0141565125,5.99769881367683,0.952454790472984,,-0.0141565125,5.04306220635772,
,,,-0.0141487125,5.93659327924252,0.932756297290325,,-0.0141487125,5.06259345449507,
,,,-0.0141409125,5.99769881367683,0.913057804107666,,-0.0141409125,5.06259345449507,
,,,-0.0141331125,5.99769881367683,0.913057804107666,,-0.0141331125,5.06259345449507,
,,,-0.0141253125,5.93659327924252,0.932756297290325,,-0.0141253125,5.06259345449507,
,,,-0.0141175125,5.93659327924252,0.913057804107666,,-0.0141175125,5.06259345449507,
,,,-0.0141097125,5.93659327924252,0.932756297290325,,-0.0141097125,5.04306220635772,
,,,-0.0141019125,5.93659327924252,0.932756297290325,,-0.0141019125,5.06259345449507,
,,,-0.0140941125,5.93659327924252,0.913057804107666,,-0.0140941125,5.06259345449507,
,,,-0.0140863125,5.93659327924252,0.932756297290325,,-0.0140863125,5.06259345449507,
,,,-0.0140785125,5.93659327924252,0.932756297290325,,-0.0140785125,5.06259345449507,
,,,-0.0140707125,5.99769881367683,0.913057804107666,,-0.0140707125,5.06259345449507,
,,,-0.0140629125,5.93659327924252,0.932756297290325,,-0.0140629125,5.06259345449507,
,,,-0.0140551125,5.93659327924252,0.913057804107666,,-0.0140551125,5.06259345449507,
,,,-0.0140473125,5.93659327924252,0.932756297290325,,-0.0140473125,5.06259345449507,
,,,-0.0140395125,5.93659327924252,0.932756297290325,,-0.0140395125,5.06259345449507,
,,,-0.0140317125,5.93659327924252,0.932756297290325,,-0.0140317125,5.06259345449507,
,,,-0.0140239125,5.99769881367683,0.932756297290325,,-0.0140239125,5.06259345449507,
,,,-0.0140161125,5.93659327924252,0.913057804107666,,-0.0140161125,5.06259345449507,
,,,-0.0140083125,5.99769881367683,0.932756297290325,,-0.0140083125,5.04306220635772,
,,,-0.0140005125,5.93659327924252,0.913057804107666,,-0.0140005125,5.06259345449507,
,,,-0.0139927125,5.93659327924252,0.913057804107666,,-0.0139927125,5.06259345449507,
,,,-0.0139849125,5.93659327924252,0.932756297290325,,-0.0139849125,5.06259345449507,
,,,-0.0139771125,5.93659327924252,0.913057804107666,,-0.0139771125,5.06259345449507,
,,,-0.0139693125,5.93659327924252,0.932756297290325,,-0.0139693125,5.06259345449507,
,,,-0.0139615125,5.93659327924252,0.913057804107666,,-0.0139615125,5.06259345449507,
,,,-0.0139537125,5.93659327924252,0.913057804107666,,-0.0139537125,5.06259345449507,
,,,-0.0139459125,5.93659327924252,0.913057804107666,,-0.0139459125,5.06259345449507,
,,,-0.0139381125,5.93659327924252,0.932756297290325,,-0.0139381125,5.06259345449507,
,,,-0.0139303125,5.99769881367683,0.932756297290325,,-0.0139303125,5.06259345449507,
,,,-0.0139225125,5.99769881367683,0.913057804107666,,-0.0139225125,5.06259345449507,
,,,-0.0139147125,5.93659327924252,0.913057804107666,,-0.0139147125,5.06259345449507,
,,,-0.0139069125,5.93659327924252,0.932756297290325,,-0.0139069125,5.06259345449507,
,,,-0.0138991125,5.93659327924252,0.913057804107666,,-0.0138991125,5.06259345449507,
,,,-0.0138913125,5.93659327924252,0.932756297290325,,-0.0138913125,5.06259345449507,
,,,-0.0138835125,5.93659327924252,0.932756297290325,,-0.0138835125,5.06259345449507,
,,,-0.0138757125,5.93659327924252,0.913057804107666,,-0.0138757125,5.06259345449507,
,,,-0.0138679125,5.93659327924252,0.932756297290325,,-0.0138679125,5.06259345449507,
,,,-0.0138601125,5.99769881367683,0.932756297290325,,-0.0138601125,5.06259345449507,
,,,-0.0138523125,5.99769881367683,0.932756297290325,,-0.0138523125,5.06259345449507,
,,,-0.0138445125,5.99769881367683,0.932756297290325,,-0.0138445125,5.06259345449507,
,,,-0.0138367125,5.99769881367683,0.913057804107666,,-0.0138367125,5.06259345449507,
,,,-0.0138289125,5.99769881367683,0.932756297290325,,-0.0138289125,5.06259345449507,
,,,-0.0138211125,5.93659327924252,0.932756297290325,,-0.0138211125,5.06259345449507,
,,,-0.0138133125,5.99769881367683,0.893359310925007,,-0.0138133125,5.06259345449507,
,,,-0.0138055125,5.99769881367683,0.913057804107666,,-0.0138055125,5.06259345449507,
,,,-0.0137977125,5.93659327924252,0.913057804107666,,-0.0137977125,5.06259345449507,
,,,-0.0137899125,5.99769881367683,0.932756297290325,,-0.0137899125,5.06259345449507,
,,,-0.0137821125,5.99769881367683,0.913057804107666,,-0.0137821125,5.06259345449507,
,,,-0.0137743125,5.93659327924252,0.913057804107666,,-0.0137743125,5.06259345449507,
,,,-0.0137665125,5.99769881367683,0.913057804107666,,-0.0137665125,5.06259345449507,
,,,-0.0137587125,5.93659327924252,0.932756297290325,,-0.0137587125,5.06259345449507,
,,,-0.0137509125,5.99769881367683,0.913057804107666,,-0.0137509125,5.06259345449507,
,,,-0.0137431125,5.93659327924252,0.932756297290325,,-0.0137431125,5.06259345449507,
,,,-0.0137353125,5.93659327924252,0.913057804107666,,-0.0137353125,5.06259345449507,
,,,-0.0137275125,5.93659327924252,0.932756297290325,,-0.0137275125,5.06259345449507,
,,,-0.0137197125,5.93659327924252,0.913057804107666,,-0.0137197125,5.06259345449507,
,,,-0.0137119125,5.93659327924252,0.932756297290325,,-0.0137119125,5.06259345449507,
,,,-0.0137041125,5.93659327924252,0.932756297290325,,-0.0137041125,5.06259345449507,
,,,-0.0136963125,5.99769881367683,0.932756297290325,,-0.0136963125,5.06259345449507,
,,,-0.0136885125,5.99769881367683,0.913057804107666,,-0.0136885125,5.06259345449507,
,,,-0.0136807125,5.99769881367683,0.932756297290325,,-0.0136807125,5.06259345449507,
,,,-0.0136729125,5.93659327924252,0.932756297290325,,-0.0136729125,5.06259345449507,
,,,-0.0136651125,5.93659327924252,0.913057804107666,,-0.0136651125,5.06259345449507,
,,,-0.0136573125,5.93659327924252,0.913057804107666,,-0.0136573125,5.06259345449507,
,,,-0.0136495125,5.99769881367683,0.932756297290325,,-0.0136495125,5.06259345449507,
,,,-0.0136417125,5.93659327924252,0.913057804107666,,-0.0136417125,5.06259345449507,
,,,-0.0136339125,5.93659327924252,0.932756297290325,,-0.0136339125,5.06259345449507,
,,,-0.0136261125,5.93659327924252,0.932756297290325,,-0.0136261125,5.06259345449507,
,,,-0.0136183125,5.99769881367683,0.913057804107666,,-0.0136183125,5.06259345449507,
,,,-0.0136105125,5.99769881367683,0.932756297290325,,-0.0136105125,5.06259345449507,
,,,-0.0136027125,5.93659327924252,0.932756297290325,,-0.0136027125,5.04306220635772,
,,,-0.0135949125,5.99769881367683,0.913057804107666,,-0.0135949125,5.06259345449507,
